kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_ warga_terdaftar_bpjs,satuan,tahun,id
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209021.0,PABUARAN,3209021006.0,HULUBANTENG,32.09.33,PABUARAN,32.09.33.2006,HULUBANTENG,2950.0,ORANG,2022.0,19095
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209021.0,PABUARAN,3209021007.0,HULUBANTENG LOR,32.09.33,PABUARAN,32.09.33.2007,HULUBANTENG LOR,712.0,ORANG,2022.0,19096
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209051.0,KARANGWARENG,3209051001.0,SEUSEUPAN,32.09.34,KARANGWARENG,32.09.34.2001,SEUSEUPAN,2767.0,ORANG,2022.0,19097
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209051.0,KARANGWARENG,3209051007.0,BLENDER,32.09.34,KARANGWARENG,32.09.34.2002,BLENDER,2022.0,ORANG,2022.0,19098
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209051.0,KARANGWARENG,3209051002.0,SUMURKONDANG,32.09.34,KARANGWARENG,32.09.34.2003,SUMURKONDANG,219.0,ORANG,2022.0,19099
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209051.0,KARANGWARENG,3209051004.0,KUBANGDELEG,32.09.34,KARANGWARENG,32.09.34.2004,KUBANGDELEG,3925.0,ORANG,2022.0,19100
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209051.0,KARANGWARENG,3209051003.0,JATIPIRING,32.09.34,KARANGWARENG,32.09.34.2005,JATIPIRING,1630.0,ORANG,2022.0,19101
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209051.0,KARANGWARENG,3209051005.0,KARANGANYAR,32.09.34,KARANGWARENG,32.09.34.2006,KARANGANYAR,3812.0,ORANG,2022.0,19102
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209051.0,KARANGWARENG,3209051006.0,KARANGWANGI,32.09.34,KARANGWARENG,32.09.34.2007,KARANGWANGI,1500.0,ORANG,2022.0,19103
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209051.0,KARANGWARENG,3209051008.0,KARANGWARENG,32.09.34,KARANGWARENG,32.09.34.2008,KARANGWARENG,2990.0,ORANG,2022.0,19104
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209051.0,KARANGWARENG,3209051009.0,KARANGASEM,32.09.34,KARANGWARENG,32.09.34.2009,KARANGASEM,1785.0,ORANG,2022.0,19105
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209161.0,TENGAH TANI,3209161001.0,PALIR,32.09.35,TENGAH TANI,32.09.35.2001,PALIR,2716.0,ORANG,2022.0,19106
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209161.0,TENGAH TANI,3209161002.0,ASTAPADA,32.09.35,TENGAH TANI,32.09.35.2002,ASTAPADA,2800.0,ORANG,2022.0,19107
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209161.0,TENGAH TANI,3209161003.0,GESIK,32.09.35,TENGAH TANI,32.09.35.2003,GESIK,1980.0,ORANG,2022.0,19108
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209161.0,TENGAH TANI,3209161004.0,KEMLAKAGEDE,32.09.35,TENGAH TANI,32.09.35.2004,KEMLAKAGEDE,4929.0,ORANG,2022.0,19109
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209161.0,TENGAH TANI,3209161005.0,DAWUAN,32.09.35,TENGAH TANI,32.09.35.2005,DAWUAN,4710.0,ORANG,2022.0,19110
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209161.0,TENGAH TANI,3209161006.0,BATTEMBAT,32.09.35,TENGAH TANI,32.09.35.2006,BATTEMBAT,4327.0,ORANG,2022.0,19111
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209161.0,TENGAH TANI,3209161007.0,KALIBARU,32.09.35,TENGAH TANI,32.09.35.2007,KALIBARU,1725.0,ORANG,2022.0,19112
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209161.0,TENGAH TANI,3209161008.0,KALITENGAH,32.09.35,TENGAH TANI,32.09.35.2008,KALITENGAH,1259.0,ORANG,2022.0,19113
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209151.0,PLERED,3209151008.0,TEGALSARI,32.09.36,PLERED,32.09.36.2001,TEGALSARI,3512.0,ORANG,2022.0,19114
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209151.0,PLERED,3209151007.0,KALIWULU,32.09.36,PLERED,32.09.36.2002,KALIWULU,1120.0,ORANG,2022.0,19115
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209151.0,PLERED,3209151001.0,PANEMBAHAN,32.09.36,PLERED,32.09.36.2003,PANEMBAHAN,681.0,ORANG,2022.0,19116
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209151.0,PLERED,3209151002.0,TRUSMI WETAN,32.09.36,PLERED,32.09.36.2004,TRUSMI WETAN,7927.0,ORANG,2022.0,19117
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209151.0,PLERED,3209151003.0,TRUSMI KULON,32.09.36,PLERED,32.09.36.2005,TRUSMI KULON,4561.0,ORANG,2022.0,19118
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209151.0,PLERED,3209151006.0,WOTGALI,32.09.36,PLERED,32.09.36.2006,WOTGALI,1403.0,ORANG,2022.0,19119
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209151.0,PLERED,3209151005.0,GAMEL,32.09.36,PLERED,32.09.36.2007,GAMEL,3242.0,ORANG,2022.0,19120
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209151.0,PLERED,3209151004.0,SARABAU,32.09.36,PLERED,32.09.36.2008,SARABAU,4578.0,ORANG,2022.0,19121
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209151.0,PLERED,3209151009.0,CANKRING,32.09.36,PLERED,32.09.36.2009,CANKRING,5242.0,ORANG,2022.0,19122
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209151.0,PLERED,3209151010.0,PANGKALAN,32.09.36,PLERED,32.09.36.2010,PANGKALAN,157.0,ORANG,2022.0,19123
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209211.0,GEMPOL,3209211002.0,CIKEUSAL,32.09.37,GEMPOL,32.09.37.2001,CIKEUSAL,621.0,ORANG,2022.0,19124
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209211.0,GEMPOL,3209211004.0,PALIMANAN BARAT,32.09.37,GEMPOL,32.09.37.2002,PALIMANAN BARAT,4510.0,ORANG,2022.0,19125
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209211.0,GEMPOL,3209211006.0,KEDUNGBUNDER,32.09.37,GEMPOL,32.09.37.2003,KEDUNGBUNDER,850.0,ORANG,2022.0,19126
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209211.0,GEMPOL,3209211001.0,CUPANG,32.09.37,GEMPOL,32.09.37.2004,CUPANG,6300.0,ORANG,2022.0,19127
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209211.0,GEMPOL,3209211005.0,GEMPOL,32.09.37,GEMPOL,32.09.37.2005,GEMPOL,1500.0,ORANG,2022.0,19128
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209211.0,GEMPOL,3209211003.0,WALAHAR,32.09.37,GEMPOL,32.09.37.2006,WALAHAR,907.0,ORANG,2022.0,19129
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209211.0,GEMPOL,3209211007.0,KEMPEK,32.09.37,GEMPOL,32.09.37.2007,KEMPEK,2315.0,ORANG,2022.0,19130
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209211.0,GEMPOL,3209211008.0,WINONG,32.09.37,GEMPOL,32.09.37.2008,WINONG,1400.0,ORANG,2022.0,19131
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209101.0,GREGED,3209101001.0,GUMULUNG LEBAK,32.09.38,GREGED,32.09.38.2001,GUMULUNG LEBAK,2650.0,ORANG,2022.0,19132
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209101.0,GREGED,3209101002.0,LEBAKMEKAR,32.09.38,GREGED,32.09.38.2002,LEBAKMEKAR,5028.0,ORANG,2022.0,19133
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209101.0,GREGED,3209101003.0,GUMULUNG TONGGOH,32.09.38,GREGED,32.09.38.2003,GUMULUNG TONGGOH,0.0,ORANG,2022.0,19134
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209101.0,GREGED,3209101005.0,KAMARANG,32.09.38,GREGED,32.09.38.2004,KAMARANG,8026.0,ORANG,2022.0,19135
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209101.0,GREGED,3209101006.0,GREGED,32.09.38,GREGED,32.09.38.2005,GREGED,7000.0,ORANG,2022.0,19136
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209101.0,GREGED,3209101007.0,KAMARANG LEBAK,32.09.38,GREGED,32.09.38.2006,KAMARANG LEBAK,512.0,ORANG,2022.0,19137
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209101.0,GREGED,3209101014.0,DURAJAYA,32.09.38,GREGED,32.09.38.2007,DURAJAYA,4280.0,ORANG,2022.0,19138
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209101.0,GREGED,3209101015.0,JATIPANCUR,32.09.38,GREGED,32.09.38.2008,JATIPANCUR,2000.0,ORANG,2022.0,19139
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209101.0,GREGED,3209101016.0,SINDANG KEMPENG,32.09.38,GREGED,32.09.38.2009,SINDANG KEMPENG,3522.0,ORANG,2022.0,19140
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209101.0,GREGED,3209101017.0,NANGGELA,32.09.38,GREGED,32.09.38.2010,NANGGELA,743.0,ORANG,2022.0,19141
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209171.0,GUNUNG JATI,3209171013.0,SAMBENG,32.09.39,GUNUNG JATI,32.09.39.2001,SAMBENG,2315.0,ORANG,2022.0,19142
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209171.0,GUNUNG JATI,3209171014.0,SIRNABAYA,32.09.39,GUNUNG JATI,32.09.39.2002,SIRNABAYA,700.0,ORANG,2022.0,19143
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209181.0,SURANENGGALA,3209181005.0,MUARA,32.09.39,SURANENGGALA,32.09.39.2003,MUARA,1211.0,ORANG,2022.0,19144
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209181.0,SURANENGGALA,3209181004.0,PURWAWINANGUN,32.09.39,SURANENGGALA,32.09.39.2004,PURWAWINANGUN,4644.0,ORANG,2022.0,19145
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209181.0,SURANENGGALA,3209181003.0,KERATON,32.09.39,SURANENGGALA,32.09.39.2005,KERATON,700.0,ORANG,2022.0,19146
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209181.0,SURANENGGALA,3209181002.0,SURAKARTA,32.09.39,SURANENGGALA,32.09.39.2006,SURAKARTA,3071.0,ORANG,2022.0,19147
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209181.0,SURANENGGALA,3209181006.0,KARANGREJA,32.09.39,SURANENGGALA,32.09.39.2007,KARANGREJA,1013.0,ORANG,2022.0,19148
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209181.0,SURANENGGALA,3209181007.0,SURANENGGALA KIDUL,32.09.39,SURANENGGALA,32.09.39.2008,SURANENGGALA KIDUL,3900.0,ORANG,2022.0,19149
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209181.0,SURANENGGALA,3209181001.0,SURANENGGALA KULON,32.09.39,SURANENGGALA,32.09.39.2009,SURANENGGALA KULON,2837.0,ORANG,2022.0,19150
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209181.0,SURANENGGALA,3209181008.0,SURANENGGALA LOR,32.09.39,SURANENGGALA,32.09.39.2010,SURANENGGALA LOR,5055.0,ORANG,2022.0,19151
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209181.0,SURANENGGALA,3209181009.0,SURANENGGALA,32.09.39,SURANENGGALA,32.09.39.2011,SURANENGGALA,2000.0,ORANG,2022.0,19152
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209191.0,JAMBLANG,3209191004.0,JAMBLANG,32.09.40,JAMBLANG,32.09.40.2001,JAMBLANG,4020.0,ORANG,2022.0,19153
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209191.0,JAMBLANG,3209191005.0,SITIWINANGUN,32.09.40,JAMBLANG,32.09.40.2002,SITIWINANGUN,1012.0,ORANG,2022.0,19154
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209191.0,JAMBLANG,3209191006.0,WANGUNHARJA,32.09.40,JAMBLANG,32.09.40.2003,WANGUNHARJA,2130.0,ORANG,2022.0,19155
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209191.0,JAMBLANG,3209191014.0,BOJONG WETAN,32.09.40,JAMBLANG,32.09.40.2004,BOJONG WETAN,1215.0,ORANG,2022.0,19156
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209191.0,JAMBLANG,3209191015.0,BOJONG LOR,32.09.40,JAMBLANG,32.09.40.2005,BOJONG LOR,813.0,ORANG,2022.0,19157
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209191.0,JAMBLANG,3209191016.0,ORIMALANG,32.09.40,JAMBLANG,32.09.40.2006,ORIMALANG,2634.0,ORANG,2022.0,19158
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209191.0,JAMBLANG,3209191017.0,BAKUNG KIDUL,32.09.40,JAMBLANG,32.09.40.2007,BAKUNG KIDUL,1870.0,ORANG,2022.0,19159
32.0,JAWA BARAT,3209.0,KABUPATEN CIREBON,3209191.0,JAMBLANG,3209191018.0,BAKUNG LOR,32.09.40,JAMBLANG,32.09.40.2008,BAKUNG LOR,5894.0,ORANG,2022.0,19160
